???? ????? ??( 20220804 ?? ),,,,,,,
"?? : ????, ??? : ??(? / ? / ?)",,,,,,,
?? : 2014? 07 ? ~ 2014? 12?,,,,,,,
??,??,???,????,????(?),???(kWh),????(?),??????(?/kWh)
201410,????,???,???,"5,081 ","10,403,449 ","1,250,691,214 ",120.2 
201410,????,???,???,"27,719 ","5,463,418 ","635,889,263 ",116.4 
201410,????,???,??,"48,132 ","33,071,587 ","4,405,301,178 ",133.2 
201410,????,???,???,"8,164 ","633,945 ","61,701,125 ",97.3 
201410,????,???,???,41 ,"233,619 ","33,547,987 ",143.6 
201410,????,???,???,"19,736 ","7,530,864 ","365,280,083 ",48.5 
201410,????,???,???,829 ,"8,573,000 ","931,663,831 ",108.7 
201410,????,???,? ?,"2,832 ","1,834,758 ","99,195,271 ",54.1 
201410,????,???,???,"4,078 ","4,765,631 ","612,652,193 ",128.6 
201410,????,???,???,"30,454 ","5,049,385 ","560,339,871 ",111 
201410,????,???,??,"66,134 ","28,621,202 ","2,664,380,361 ",93.1 
201410,????,???,???,"7,296 ","777,460 ","79,835,735 ",102.7 
201410,????,???,???,29 ,"303,805 ","35,721,127 ",117.6 
201410,????,???,???,"15,964 ","15,225,448 ","673,448,999 ",44.2 
201410,????,???,???,617 ,"8,199,904 ","829,533,249 ",101.2 
201410,????,???,? ?,"2,293 ","1,543,745 ","84,858,739 ",55 
201410,????,???,???,"3,615 ","5,411,884 ","662,924,477 ",122.5 
201410,????,???,???,"22,880 ","3,849,263 ","433,700,203 ",112.7 
201410,????,???,??,"52,694 ","35,311,509 ","2,800,022,529 ",79.3 
201410,????,???,???,"4,851 ","492,037 ","48,688,644 ",99 
201410,????,???,???,23 ,"152,968 ","21,910,530 ",143.2 
201410,????,???,???,"11,415 ","2,780,532 ","154,935,900 ",55.7 
201410,????,???,???,384 ,"1,179,005 ","157,454,821 ",133.5 
201410,????,???,? ?,"1,811 ","1,732,537 ","92,668,280 ",53.5 
201410,????,???,???,"2,716 ","3,458,372 ","425,140,137 ",122.9 
201410,????,???,???,"14,585 ","2,470,037 ","280,913,993 ",113.7 
201410,????,???,??,"35,785 ","12,265,488 ","1,181,712,305 ",96.3 
201410,????,???,???,"6,934 ","1,353,523 ","147,446,410 ",108.9 
201410,????,???,???,58 ,"1,094,295 ","116,575,499 ",106.5 
201410,????,???,???,"7,352 ","3,907,947 ","197,384,737 ",50.5 
201410,????,???,???,"2,830 ","122,323,865 ","11,812,670,800 ",96.6 
201410,????,???,? ?,"3,145 ","2,381,293 ","130,733,533 ",54.9 
201410,????,???,???,"9,505 ","19,079,650 ","2,241,075,189 ",117.5 
201410,????,???,???,"44,549 ","10,756,544 ","1,143,191,135 ",106.3 
201410,????,???,??,"74,373 ","160,897,117 ","15,789,077,303 ",98.1 
201410,????,???,???,"14,364 ","3,536,283 ","376,987,381 ",106.6 
201410,????,???,???,218 ,"12,690,114 ","1,019,817,767 ",80.4 
201410,????,???,???,"12,148 ","7,708,772 ","372,951,822 ",48.4 
201410,????,???,???,"2,597 ","1,077,368,229 ","93,059,179,437 ",86.4 
201410,????,???,? ?,"5,023 ","3,490,821 ","192,852,111 ",55.2 
201410,????,???,???,"37,177 ","66,214,284 ","7,913,166,833 ",119.5 
201410,????,???,???,"174,030 ","50,198,917 ","5,599,621,230 ",111.5 
201410,????,???,??,"245,557 ","1,221,207,420 ","108,534,576,581 ",88.9 
201411,????,???,???,"10,823 ","1,721,279 ","180,638,567 ",104.9 
201411,????,???,???,119 ,"9,882,015 ","1,027,048,656 ",103.9 
201411,????,???,???,"13,238 ","5,078,654 ","263,193,242 ",51.8 
201411,????,???,???,"2,879 ","137,735,662 ","16,057,133,006 ",116.6 
201411,????,???,? ?,"8,975 ","7,314,257 ","466,371,844 ",63.8 
201411,????,???,???,"15,678 ","30,808,644 ","3,872,934,052 ",125.7 
201411,????,???,???,"90,377 ","27,506,884 ","3,017,760,235 ",109.7 
201411,????,???,??,"142,089 ","220,047,395 ","24,885,079,602 ",113.1 
201411,????,???,???,"15,194 ","1,926,798 ","213,670,348 ",110.9 
201411,????,???,???,120 ,"3,430,659 ","400,717,392 ",116.8 
201411,????,???,???,"20,679 ","10,058,479 ","469,080,649 ",46.6 
201411,????,???,???,"3,420 ","227,660,888 ","27,645,883,703 ",121.4 
201411,????,???,? ?,"10,071 ","12,076,058 ","754,732,208 ",62.5 
201411,????,???,???,"23,302 ","47,128,304 ","6,162,994,085 ",130.8 
201411,????,???,???,"114,879 ","27,667,187 ","3,339,993,698 ",120.7 
201411,????,???,??,"187,665 ","329,948,373 ","38,987,072,083 ",118.2 
201411,????,???,???,"3,878 ","456,385 ","50,428,348 ",110.5 
201411,????,???,???,26 ,"249,032 ","34,312,730 ",137.8 
201411,????,???,???,"6,532 ","3,522,382 ","178,608,207 ",50.7 
201411,????,???,???,"1,298 ","83,790,814 ","9,952,560,017 ",118.8 
201411,????,???,? ?,"1,572 ","2,150,558 ","130,276,488 ",60.6 
201411,????,???,???,"2,879 ","4,078,491 ","525,136,751 ",128.8 
201411,????,???,???,"13,401 ","3,175,802 ","372,660,830 ",117.3 
201411,????,???,??,"29,586 ","97,423,464 ","11,243,983,371 ",115.4 
201411,????,???,???,"9,779 ","2,413,788 ","260,075,859 ",107.7 
201411,????,???,???,181 ,"5,218,779 ","607,806,978 ",116.5 
201411,????,???,???,"11,695 ","6,084,558 ","267,669,348 ",44 
201411,????,???,???,"3,120 ","698,790,634 ","76,723,233,493 ",109.8 
201411,????,???,? ?,"4,487 ","7,166,186 ","465,585,806 ",65 
201411,????,???,???,"25,872 ","52,090,852 ","6,751,435,414 ",129.6 
201411,????,???,???,"135,349 ","42,178,785 ","4,822,848,235 ",114.3 
201411,????,???,??,"190,483 ","813,943,582 ","89,898,655,133 ",110.4 
201411,????,???,???,"2,433 ","388,016 ","38,725,997 ",99.8 
201411,????,???,???,17 ,"187,047 ","22,123,678 ",118.3 
201411,????,???,???,"8,829 ","5,109,662 ","246,551,546 ",48.3 
201411,????,???,???,466 ,"13,061,431 ","1,539,125,805 ",117.8 
201411,????,???,? ?,"1,324 ","1,761,305 ","112,475,719 ",63.9 
201411,????,???,???,"1,985 ","3,742,524 ","492,538,136 ",131.6 
201411,????,???,???,"12,888 ","2,132,803 ","256,275,048 ",120.2 
201411,????,???,??,"27,942 ","26,382,788 ","2,707,815,929 ",102.6 
201411,????,???,???,"8,699 ","1,554,238 ","169,405,827 ",109 
201411,????,???,???,85 ,"1,690,135 ","182,695,458 ",108.1 
201411,????,???,???,"29,665 ","11,838,162 ","509,350,194 ",43 
201411,????,???,???,"1,197 ","111,281,819 ","12,613,719,075 ",113.3 
201411,????,???,? ?,"5,213 ","7,776,745 ","501,485,329 ",64.5 
201411,????,???,???,"9,374 ","17,269,498 ","2,309,471,853 ",133.7 
201411,????,???,???,"49,206 ","12,810,951 ","1,499,758,044 ",117.1 
201411,????,???,??,"103,439 ","164,221,548 ","17,785,885,780 ",108.3 
201411,????,???,???,"4,197 ","1,043,993 ","109,439,482 ",104.8 
201411,????,???,???,56 ,"817,654 ","91,766,231 ",112.2 
201411,????,???,???,"12,825 ","5,091,781 ","236,942,360 ",46.5 
201411,????,???,???,724 ,"17,454,728 ","2,026,768,830 ",116.1 
201411,????,???,? ?,"3,400 ","4,929,935 ","304,996,436 ",61.9 
201411,????,???,???,"6,256 ","10,941,110 ","1,447,544,243 ",132.3 
201411,????,???,???,"33,944 ","7,534,958 ","916,956,688 ",121.7 
201411,????,???,??,"61,402 ","47,814,159 ","5,134,414,270 ",107.4 
201411,????,???,???,"4,375 ","325,612 ","34,489,899 ",105.9 
201411,????,???,???,37 ,"209,577 ","27,307,935 ",130.3 
201411,????,???,???,"15,287 ","5,215,001 ","238,926,193 ",45.8 
201411,????,???,???,457 ,"135,640,165 ","13,869,218,170 ",102.3 
201411,????,???,? ?,"2,478 ","3,946,677 ","250,736,774 ",63.5 
201411,????,???,???,"2,890 ","3,745,590 ","476,428,880 ",127.2 
201411,????,???,???,"17,924 ","3,254,026 ","387,964,230 ",119.2 
201411,????,???,??,"43,448 ","152,336,648 ","15,285,072,081 ",100.3 
201411,????,???,???,"6,212 ","1,446,287 ","150,440,303 ",104 
201411,????,???,???,68 ,"1,108,744 ","129,508,366 ",116.8 
201411,????,???,???,"39,451 ","21,083,849 ","851,528,448 ",40.4 
201411,????,???,???,"1,030 ","11,051,446 ","1,425,004,267 ",128.9 
201411,????,???,? ?,"4,988 ","7,221,374 ","468,513,310 ",64.9 
201411,????,???,???,"7,501 ","12,030,940 ","1,572,240,413 ",130.7 
201411,????,???,???,"48,089 ","10,016,190 ","1,184,079,369 ",118.2 
201411,????,???,??,"107,339 ","63,958,830 ","5,781,314,476 ",90.4 
201411,????,???,???,"3,344 ","710,777 ","83,850,369 ",118 
201411,????,???,???,29 ,"271,200 ","33,657,751 ",124.1 
201411,????,???,???,"17,248 ","6,247,632 ","294,741,317 ",47.2 
201411,????,???,???,"1,542 ","55,747,397 ","6,437,858,916 ",115.5 
201411,????,???,? ?,"2,471 ","3,004,218 ","190,901,216 ",63.5 
201411,????,???,???,"3,711 ","5,599,456 ","724,043,769 ",129.3 
201411,????,???,???,"20,566 ","3,778,119 ","472,321,615 ",125 
201411,????,???,??,"48,911 ","75,358,799 ","8,237,374,953 ",109.3 
201411,????,???,???,"8,848 ","1,292,086 ","137,044,984 ",106.1 
201411,????,???,???,96 ,"2,780,489 ","304,504,233 ",109.5 
201411,????,???,???,"28,195 ","10,170,743 ","434,910,195 ",42.8 
201411,????,???,???,"1,221 ","16,617,424 ","2,127,905,000 ",128.1 
201411,????,???,? ?,"6,081 ","8,852,993 ","567,695,526 ",64.1 
201411,????,???,???,"12,615 ","25,439,345 ","3,292,619,335 ",129.4 
201411,????,???,???,"64,289 ","17,505,935 ","2,057,319,637 ",117.5 
201411,????,???,??,"121,345 ","82,659,015 ","8,921,998,910 ",107.9 
201411,????,???,???,"5,025 ","492,872 ","48,634,749 ",98.7 
201411,????,???,???,28 ,"232,490 ","28,264,425 ",121.6 
201411,????,???,???,"6,563 ","2,756,988 ","128,449,886 ",46.6 
201411,????,???,???,648 ,"5,404,293 ","680,130,328 ",125.9 
201411,????,???,? ?,"1,792 ","2,687,041 ","176,808,043 ",65.8 
201411,????,???,???,"4,948 ","8,051,277 ","1,086,803,779 ",135 
201411,????,???,???,"21,433 ","4,004,435 ","495,194,106 ",123.7 
201411,????,???,??,"40,437 ","23,629,396 ","2,644,285,316 ",111.9 
201411,????,???,???,"3,246 ","162,817 ","15,834,026 ",97.3 
201411,????,???,???,19 ,"163,759 ","21,427,416 ",130.8 
201411,????,???,???,"6,738 ","1,339,898 ","76,015,621 ",56.7 
201411,????,???,???,244 ,"745,016 ","97,900,903 ",131.4 
201411,????,???,? ?,"1,698 ","2,869,699 ","177,284,975 ",61.8 
201411,????,???,???,"1,645 ","1,999,077 ","264,088,641 ",132.1 
201411,????,???,???,"10,215 ","1,991,422 ","258,668,018 ",129.9 
201411,????,???,??,"23,805 ","9,271,688 ","911,219,600 ",98.3 
201411,????,???,???,"4,855 ","807,190 ","84,456,123 ",104.6 
201411,????,???,???,58 ,"1,573,596 ","177,805,620 ",113 
201411,????,???,???,"18,243 ","6,865,706 ","312,914,842 ",45.6 
201411,????,???,???,872 ,"67,543,012 ","7,419,245,866 ",109.8 
201411,????,???,? ?,"3,602 ","7,105,187 ","457,903,061 ",64.4 
201411,????,???,???,"9,021 ","13,938,599 ","1,806,981,997 ",129.6 
201411,????,???,???,"44,660 ","11,205,768 ","1,329,640,693 ",118.7 
201411,????,???,??,"81,311 ","109,039,058 ","11,588,948,202 ",106.3 
201411,????,???,???,"10,676 ","1,082,755 ","115,310,041 ",106.5 
201411,????,???,???,70 ,"1,271,246 ","147,248,590 ",115.8 
201411,????,???,???,"18,673 ","10,596,319 ","522,913,334 ",49.3 
201411,????,???,???,"1,730 ","76,758,402 ","9,174,163,161 ",119.5 
201411,????,???,? ?,"3,564 ","4,980,938 ","316,348,183 ",63.5 
201411,????,???,???,"7,660 ","13,490,511 ","1,732,015,749 ",128.4 
201411,????,???,???,"40,081 ","9,554,453 ","1,085,453,744 ",113.6 
201411,????,???,??,"82,454 ","117,734,624 ","13,093,452,802 ",111.2 
201411,????,???,???,"7,682 ","367,958 ","36,968,813 ",100.5 
201411,????,???,???,28 ,"397,385 ","47,991,498 ",120.8 
201411,????,???,???,"21,509 ","8,240,767 ","294,102,081 ",35.7 
201411,????,???,???,605 ,"4,105,804 ","511,893,757 ",124.7 
201411,????,???,? ?,"3,197 ","5,051,116 ","312,752,083 ",61.9 
201411,????,???,???,"3,279 ","5,647,477 ","714,020,503 ",126.4 
201411,????,???,???,"24,076 ","4,576,335 ","545,839,489 ",119.3 
201411,????,???,??,"60,376 ","28,386,842 ","2,463,568,224 ",86.8 
201411,????,???,???,735 ,"149,037 ","15,260,409 ",102.4 
201411,????,???,???,16 ,"70,630 ","9,462,994 ",134 
201411,????,???,???,408 ,"325,789 ","15,932,142 ",48.9 
201411,????,???,???,367 ,"550,867 ","77,278,152 ",140.3 
201411,????,???,? ?,4 ,"1,784 ","117,895 ",66.1 
201411,????,???,???,"1,572 ","2,762,969 ","368,207,797 ",133.3 
201411,????,???,???,"4,505 ","827,348 ","111,333,040 ",134.6 
201411,????,???,??,"7,607 ","4,688,424 ","597,592,429 ",127.5 
201411,????,???,???,"6,672 ","663,445 ","67,766,471 ",102.1 
201411,????,???,???,43 ,"579,889 ","65,591,586 ",113.1 
201411,????,???,???,"7,255 ","3,437,754 ","154,172,025 ",44.8 
201411,????,???,???,733 ,"14,622,203 ","2,470,355,972 ",168.9 
201411,????,???,? ?,"2,792 ","3,832,827 ","237,644,202 ",62 
201411,????,???,???,"5,105 ","11,512,363 ","1,499,266,046 ",130.2 
201411,????,???,???,"27,811 ","5,988,351 ","753,646,133 ",125.9 
201411,????,???,??,"50,411 ","40,636,832 ","5,248,442,435 ",129.2 
201411,????,???,???,"8,179 ","669,027 ","62,638,529 ",93.6 
201411,????,???,???,41 ,"318,034 ","41,486,928 ",130.4 
201411,????,???,???,"22,467 ","8,358,227 ","390,989,480 ",46.8 
201411,????,???,???,837 ,"9,586,567 ","1,145,930,825 ",119.5 
201411,????,???,? ?,"2,830 ","4,139,748 ","262,323,077 ",63.4 
201411,????,???,???,"4,103 ","5,562,626 ","729,712,801 ",131.2 
201411,????,???,???,"30,492 ","5,489,860 ","655,560,087 ",119.4 
201411,????,???,??,"68,949 ","34,124,089 ","3,288,641,727 ",96.4 
201411,????,???,???,"7,305 ","823,749 ","83,112,854 ",100.9 
201411,????,???,???,29 ,"401,491 ","45,254,348 ",112.7 
201411,????,???,???,"16,341 ","17,869,290 ","818,656,378 ",45.8 
201411,????,???,???,618 ,"8,311,565 ","970,489,077 ",116.8 
201411,????,???,? ?,"2,292 ","2,971,550 ","186,413,812 ",62.7 
201411,????,???,???,"3,620 ","5,980,798 ","769,271,484 ",128.6 
201411,????,???,???,"22,923 ","4,142,123 ","496,869,921 ",120 
201411,????,???,??,"53,128 ","40,500,566 ","3,370,067,874 ",83.2 
201411,????,???,???,"4,848 ","519,106 ","49,495,169 ",95.3 
201411,????,???,???,23 ,"208,891 ","27,074,541 ",129.6 
201411,????,???,???,"11,568 ","2,948,333 ","156,440,709 ",53.1 
201411,????,???,???,395 ,"1,344,652 ","183,929,064 ",136.8 
201411,????,???,? ?,"1,812 ","3,265,935 ","203,687,226 ",62.4 
201411,????,???,???,"2,736 ","4,159,492 ","523,890,407 ",126 
201411,????,???,???,"14,599 ","2,700,377 ","331,829,363 ",122.9 
201411,????,???,??,"35,981 ","15,146,786 ","1,476,346,479 ",97.5 
201411,????,???,???,"6,955 ","1,476,017 ","155,178,048 ",105.1 
201411,????,???,???,58 ,"1,317,308 ","153,708,222 ",116.7 
201411,????,???,???,"8,233 ","4,590,999 ","221,491,266 ",48.2 
201411,????,???,???,"2,842 ","126,113,861 ","14,383,907,106 ",114.1 
201411,????,???,? ?,"3,146 ","5,035,015 ","331,041,131 ",65.7 
201411,????,???,???,"9,561 ","20,342,919 ","2,557,358,638 ",125.7 
201411,????,???,???,"44,769 ","11,817,940 ","1,349,514,402 ",114.2 
201411,????,???,??,"75,564 ","170,694,059 ","19,152,198,813 ",112.2 
201411,????,???,???,"14,382 ","3,798,594 ","393,819,585 ",103.7 
201411,????,???,???,218 ,"12,957,859 ","1,272,856,178 ",98.2 
201411,????,???,???,"15,866 ","9,935,096 ","436,552,479 ",43.9 
201411,????,???,???,"2,597 ","950,351,559 ","104,535,069,832 ",110 
201411,????,???,? ?,"5,014 ","6,650,694 ","418,808,064 ",63 
201411,????,???,???,"37,305 ","69,089,495 ","9,097,211,283 ",131.7 
201411,????,???,???,"174,262 ","53,575,151 ","6,352,535,103 ",118.6 
201411,????,???,??,"249,644 ","1,106,358,448 ","122,506,852,524 ",110.7 
201412,????,???,???,"10,824 ","1,788,817 ","182,210,894 ",101.9 
201412,????,???,???,120 ,"13,142,512 ","1,316,080,944 ",100.1 
201412,????,???,???,"13,188 ","5,221,118 ","266,457,563 ",51 
201412,????,???,???,"2,882 ","146,027,847 ","17,743,832,722 ",121.5 
201412,????,???,? ?,"8,984 ","11,747,235 ","890,723,862 ",75.8 
201412,????,???,???,"15,694 ","35,506,736 ","4,794,182,218 ",135 
201412,????,???,???,"90,607 ","28,407,769 ","3,233,205,797 ",113.8 
201412,????,???,??,"142,299 ","241,842,034 ","28,426,694,000 ",117.5 
201412,????,???,???,"15,225 ","1,901,808 ","205,836,068 ",108.2 
201412,????,???,???,119 ,"5,067,563 ","553,507,428 ",109.2 
201412,????,???,???,"16,640 ","9,225,351 ","469,472,846 ",50.9 
201412,????,???,???,"3,433 ","250,558,170 ","30,950,139,755 ",123.5 
201412,????,???,? ?,"10,078 ","18,869,581 ","1,405,679,988 ",74.5 
201412,????,???,???,"23,346 ","54,417,088 ","7,492,183,005 ",137.7 
201412,????,???,???,"115,048 ","29,093,178 ","3,675,567,439 ",126.3 
201412,????,???,??,"183,889 ","369,132,739 ","44,752,386,529 ",121.2 
201412,????,???,???,"3,884 ","477,117 ","51,615,288 ",108.2 
201412,????,???,???,26 ,"420,311 ","49,543,781 ",117.9 
201412,????,???,???,"6,149 ","4,793,522 ","236,552,811 ",49.3 
201412,????,???,???,"1,309 ","89,783,017 ","10,845,502,800 ",120.8 
201412,????,???,? ?,"1,572 ","3,437,708 ","251,351,492 ",73.1 
201412,????,???,???,"2,880 ","4,732,230 ","650,629,004 ",137.5 
201412,????,???,???,"13,427 ","3,326,640 ","403,641,321 ",121.3 
201412,????,???,??,"29,247 ","106,970,545 ","12,488,836,497 ",116.8 
201412,????,???,???,"9,837 ","2,452,183 ","259,004,716 ",105.6 
201412,????,???,???,181 ,"7,722,675 ","843,403,387 ",109.2 
201412,????,???,???,"8,676 ","4,945,522 ","245,429,073 ",49.6 
201412,????,???,???,"3,127 ","703,224,052 ","79,375,264,786 ",112.9 
201412,????,???,? ?,"4,483 ","10,763,877 ","815,900,469 ",75.8 
201412,????,???,???,"26,014 ","61,722,935 ","8,443,831,778 ",136.8 
201412,????,???,???,"135,546 ","43,578,842 ","5,150,155,522 ",118.2 
201412,????,???,??,"187,864 ","834,410,086 ","95,132,989,731 ",114 
201412,????,???,???,"2,433 ","408,137 ","38,572,479 ",94.5 
201412,????,???,???,17 ,"304,585 ","35,937,308 ",118 
201412,????,???,???,"8,347 ","4,816,164 ","238,136,784 ",49.4 
201412,????,???,???,463 ,"13,455,993 ","1,667,551,411 ",123.9 
201412,????,???,? ?,"1,324 ","2,823,033 ","211,454,052 ",74.9 
201412,????,???,???,"1,992 ","4,386,705 ","603,062,490 ",137.5 
201412,????,???,???,"12,897 ","2,188,386 ","268,974,008 ",122.9 
201412,????,???,??,"27,473 ","28,383,003 ","3,063,688,532 ",107.9 
201412,????,???,???,"8,705 ","1,580,702 ","167,973,956 ",106.3 
201412,????,???,???,85 ,"2,571,717 ","275,671,554 ",107.2 
201412,????,???,???,"22,765 ","8,854,694 ","440,031,672 ",49.7 
201412,????,???,???,"1,203 ","114,095,535 ","13,305,542,483 ",116.6 
201412,????,???,? ?,"5,208 ","12,308,387 ","932,472,666 ",75.8 
201412,????,???,???,"9,406 ","20,537,687 ","2,852,230,411 ",138.9 
201412,????,???,???,"49,457 ","13,412,738 ","1,631,886,703 ",121.7 
201412,????,???,??,"96,829 ","173,361,460 ","19,605,809,445 ",113.1 
201412,????,???,???,"4,199 ","1,065,345 ","107,804,623 ",101.2 
201412,????,???,???,56 ,"1,201,926 ","132,682,255 ",110.4 
201412,????,???,???,"10,387 ","4,198,852 ","214,205,835 ",51 
201412,????,???,???,723 ,"18,194,979 ","2,198,802,372 ",120.8 
201412,????,???,? ?,"3,398 ","7,699,289 ","575,722,819 ",74.8 
201412,????,???,???,"6,260 ","13,312,031 ","1,830,321,752 ",137.5 
201412,????,???,???,"33,976 ","7,755,964 ","968,655,190 ",124.9 
201412,????,???,??,"58,999 ","53,428,386 ","6,028,194,846 ",112.8 
201412,????,???,???,"4,380 ","322,826 ","33,248,276 ",103 
201412,????,???,???,37 ,"378,599 ","45,320,538 ",119.7 
201412,????,???,???,"11,551 ","3,464,121 ","182,697,528 ",52.7 
201412,????,???,???,457 ,"140,890,944 ","14,291,913,187 ",101.4 
201412,????,???,? ?,"2,475 ","5,616,512 ","424,266,705 ",75.5 
201412,????,???,???,"2,864 ","4,291,555 ","591,572,919 ",137.8 
201412,????,???,???,"17,919 ","3,293,146 ","399,092,228 ",121.2 
201412,????,???,??,"39,683 ","158,257,703 ","15,968,111,381 ",100.9 
201412,????,???,???,"6,268 ","1,499,581 ","149,280,310 ",99.5 
201412,????,???,???,68 ,"1,831,557 ","207,723,658 ",113.4 
201412,????,???,???,"24,616 ","13,820,752 ","691,165,315 ",50 
201412,????,???,???,"1,032 ","11,838,347 ","1,562,360,676 ",132 
201412,????,???,? ?,"4,984 ","10,665,400 ","806,427,596 ",75.6 
201412,????,???,???,"7,497 ","14,383,434 ","1,954,173,263 ",135.9 
201412,????,???,???,"48,079 ","10,359,157 ","1,267,194,774 ",122.3 
201412,????,???,??,"92,544 ","64,398,228 ","6,638,325,592 ",103.1 
201412,????,???,???,"3,345 ","737,566 ","71,123,411 ",96.4 
201412,????,???,???,29 ,"451,429 ","52,765,807 ",116.9 
201412,????,???,???,"15,705 ","6,553,823 ","324,690,099 ",49.5 
201412,????,???,???,"1,551 ","58,510,647 ","7,099,296,843 ",121.3 
201412,????,???,? ?,"2,469 ","4,823,592 ","364,887,583 ",75.6 
201412,????,???,???,"3,708 ","6,686,982 ","897,615,160 ",134.2 
201412,????,???,???,"20,562 ","3,922,366 ","509,684,964 ",129.9 
201412,????,???,??,"47,369 ","81,686,405 ","9,320,063,867 ",114.1 
201412,????,???,???,"8,881 ","1,363,678 ","141,518,769 ",103.8 
201412,????,???,???,96 ,"4,400,673 ","476,864,270 ",108.4 
201412,????,???,???,"21,521 ","7,779,513 ","385,379,228 ",49.5 
201412,????,???,???,"1,220 ","20,240,805 ","2,572,834,019 ",127.1 
201412,????,???,? ?,"6,082 ","13,660,261 ","1,039,331,893 ",76.1 
201412,????,???,???,"12,628 ","31,489,714 ","4,207,122,777 ",133.6 
201412,????,???,???,"64,413 ","18,450,413 ","2,266,425,194 ",122.8 
201412,????,???,??,"114,841 ","97,385,057 ","11,089,476,150 ",113.9 
201412,????,???,???,"5,025 ","522,219 ","48,765,214 ",93.4 
201412,????,???,???,28 ,"349,689 ","43,578,427 ",124.6 
201412,????,???,???,"5,606 ","2,221,897 ","112,959,807 ",50.8 
201412,????,???,???,651 ,"5,312,617 ","723,149,254 ",136.1 
201412,????,???,? ?,"1,789 ","4,213,321 ","319,730,707 ",75.9 
201412,????,???,???,"4,908 ","9,480,961 ","1,328,310,266 ",140.1 
201412,????,???,???,"21,452 ","4,135,297 ","534,565,679 ",129.3 
201412,????,???,??,"39,459 ","26,236,001 ","3,111,059,354 ",118.6 
201412,????,???,???,"3,258 ","171,236 ","15,961,665 ",93.2 
201412,????,???,???,19 ,"278,667 ","32,392,620 ",116.2 
201412,????,???,???,"6,419 ","767,438 ","49,047,998 ",63.9 
201412,????,???,???,247 ,"807,222 ","113,337,902 ",140.4 
201412,????,???,? ?,"1,699 ","3,974,402 ","296,939,044 ",74.7 
201412,????,???,???,"1,620 ","2,302,548 ","325,403,781 ",141.3 
201412,????,???,???,"10,204 ","1,841,347 ","223,026,047 ",121.1 
201412,????,???,??,"23,466 ","10,142,860 ","1,056,109,057 ",104.1 
201412,????,???,???,"4,858 ","844,972 ","84,942,746 ",100.5 
201412,????,???,???,58 ,"2,186,107 ","238,421,241 ",109.1 
201412,????,???,???,"14,066 ","5,848,541 ","292,711,347 ",50 
201412,????,???,???,874 ,"70,186,576 ","7,799,775,691 ",111.1 
201412,????,???,? ?,"3,600 ","10,593,763 ","794,627,854 ",75 
201412,????,???,???,"9,052 ","16,445,756 ","2,254,132,970 ",137.1 
201412,????,???,???,"44,684 ","11,595,981 ","1,427,158,546 ",123.1 
201412,????,???,??,"77,192 ","117,701,696 ","12,891,770,395 ",109.5 
201412,????,???,???,"10,693 ","1,095,709 ","179,837,577 ",164.1 
201412,????,???,???,70 ,"1,892,496 ","215,625,139 ",113.9 
201412,????,???,???,"18,485 ","10,687,483 ","526,295,111 ",49.2 
201412,????,???,???,"1,733 ","81,841,457 ","10,213,392,420 ",124.8 
201412,????,???,? ?,"3,561 ","7,749,466 ","580,944,356 ",75 
201412,????,???,???,"7,647 ","15,773,570 ","2,131,067,772 ",135.1 
201412,????,???,???,"40,096 ","9,933,938 ","1,169,275,748 ",117.7 
201412,????,???,??,"82,285 ","128,974,119 ","15,016,438,123 ",116.4 
201412,????,???,???,"7,680 ","387,481 ","36,652,306 ",94.6 
201412,????,???,???,28 ,"633,714 ","73,631,308 ",116.2 
201412,????,???,???,"12,887 ","3,247,146 ","171,129,369 ",52.7 
201412,????,???,???,608 ,"4,310,946 ","580,619,547 ",134.7 
201412,????,???,? ?,"3,194 ","7,603,419 ","556,087,055 ",73.1 
201412,????,???,???,"3,262 ","6,625,941 ","890,704,037 ",134.4 
201412,????,???,???,"24,092 ","4,678,686 ","568,109,806 ",121.4 
201412,????,???,??,"51,751 ","27,487,333 ","2,876,933,428 ",104.7 
201412,????,???,???,735 ,"154,302 ","15,209,834 ",98.6 
201412,????,???,???,16 ,"109,474 ","14,427,358 ",131.8 
201412,????,???,???,411 ,"310,627 ","15,559,637 ",50.1 
201412,????,???,???,365 ,"558,898 ","83,468,771 ",149.3 
201412,????,???,? ?,4 ,"3,805 ","291,996 ",76.7 
201412,????,???,???,"1,574 ","2,898,183 ","418,039,136 ",144.2 
201412,????,???,???,"4,502 ","834,636 ","117,637,352 ",140.9 
201412,????,???,??,"7,607 ","4,869,925 ","664,634,084 ",136.5 
201412,????,???,???,"6,681 ","683,259 ","67,854,614 ",99.3 
201412,????,???,???,42 ,"815,585 ","92,653,675 ",113.6 
201412,????,???,???,"5,008 ","2,231,689 ","112,304,170 ",50.3 
201412,????,???,???,733 ,"29,358,163 ","3,831,973,853 ",130.5 
201412,????,???,? ?,"2,759 ","5,751,338 ","431,442,612 ",75 
201412,????,???,???,"5,125 ","14,425,630 ","1,930,933,663 ",133.9 
201412,????,???,???,"27,981 ","6,281,401 ","840,339,773 ",133.8 
201412,????,???,??,"48,329 ","59,547,065 ","7,307,502,360 ",122.7 
201412,????,???,???,"8,216 ","725,429 ","63,505,837 ",87.5 
201412,????,???,???,41 ,"559,753 ","69,165,450 ",123.6 
201412,????,???,???,"19,474 ","6,463,190 ","332,054,804 ",51.4 
