???? ????? ??( 20220804 ?? ),,,,,,,
"?? : ?????, ??? : ??(? / ? / ?)",,,,,,,
?? : 2014? 07 ? ~ 2014? 12?,,,,,,,
??,??,???,????,????(?),???(kWh),????(?),??????(?/kWh)
201412,?????,??,???,"7,621 ","24,030,083 ","3,362,859,800 ",139.9 
201412,?????,??,???,"41,165 ","10,179,633 ","1,293,602,397 ",127.1 
201412,?????,??,??,"53,961 ","44,558,436 ","5,797,878,265 ",130.1 
201412,?????,???,???,"4,803 ","822,774 ","85,713,038 ",104.2 
201412,?????,???,???,87 ,"1,791,905 ","218,074,295 ",121.7 
201412,?????,???,???,16 ,"23,707 ","1,130,554 ",47.7 
201412,?????,???,???,822 ,"7,495,984 ","875,569,141 ",116.8 
201412,?????,???,? ?,"2,181 ","4,030,833 ","304,277,733 ",75.5 
201412,?????,???,???,"15,516 ","35,461,283 ","4,932,643,039 ",139.1 
201412,?????,???,???,"72,588 ","30,042,937 ","3,988,992,940 ",132.8 
201412,?????,???,??,"96,013 ","79,669,423 ","10,406,400,740 ",130.6 
201412,?????,????,???,"9,974 ","1,631,134 ","162,368,636 ",99.5 
201412,?????,????,???,132 ,"5,414,068 ","610,508,997 ",112.8 
201412,?????,????,???,32 ,"92,417 ","4,277,829 ",46.3 
201412,?????,????,???,"1,906 ","19,021,258 ","2,323,282,081 ",122.1 
201412,?????,????,? ?,"3,357 ","4,941,245 ","377,019,920 ",76.3 
201412,?????,????,???,"22,818 ","65,764,737 ","9,229,058,127 ",140.3 
201412,?????,????,???,"105,418 ","44,601,383 ","5,600,260,084 ",125.6 
201412,?????,????,??,"143,637 ","141,466,242 ","18,306,775,674 ",129.4 
201412,?????,??,???,"3,717 ","795,680 ","83,807,432 ",105.3 
201412,?????,??,???,99 ,"2,444,779 ","288,725,287 ",118.1 
201412,?????,??,???,82 ,"29,831 ","1,579,897 ",53 
201412,?????,??,???,701 ,"8,286,053 ","1,020,423,362 ",123.1 
201412,?????,??,? ?,"1,479 ","2,468,798 ","187,157,476 ",75.8 
201412,?????,??,???,"10,489 ","28,718,064 ","3,925,943,092 ",136.7 
201412,?????,??,???,"59,192 ","32,639,897 ","4,041,471,297 ",123.8 
201412,?????,??,??,"75,759 ","75,383,102 ","9,549,107,843 ",126.7 
201412,?????,???,???,"3,998 ","1,010,826 ","104,696,942 ",103.6 
201412,?????,???,???,82 ,"5,411,626 ","571,734,489 ",105.6 
201412,?????,???,???,27 ,"118,949 ","5,940,647 ",49.9 
201412,?????,???,???,"5,345 ","94,943,629 ","12,692,980,014 ",133.7 
201412,?????,???,? ?,"1,375 ","3,094,150 ","236,641,094 ",76.5 
201412,?????,???,???,"13,437 ","36,258,318 ","4,957,031,134 ",136.7 
201412,?????,???,???,"55,486 ","25,407,745 ","3,132,712,006 ",123.3 
201412,?????,???,??,"79,750 ","166,245,243 ","21,701,736,326 ",130.5 
201412,?????,???,???,"5,435 ","1,081,944 ","114,412,779 ",105.7 
201412,?????,???,???,118 ,"4,094,834 ","457,545,444 ",111.7 
201412,?????,???,???,22 ,"306,342 ","21,392,239 ",69.8 
201412,?????,???,???,"2,664 ","156,697,619 ","19,499,447,206 ",124.4 
201412,?????,???,? ?,"1,571 ","3,303,805 ","249,776,392 ",75.6 
201412,?????,???,???,"14,188 ","34,602,200 ","4,769,353,143 ",137.8 
201412,?????,???,???,"88,746 ","35,930,014 ","4,451,885,818 ",123.9 
201412,?????,???,??,"112,744 ","236,016,758 ","29,563,813,021 ",125.3 
201412,?????,??,???,"4,963 ","563,097 ","55,565,661 ",98.7 
201412,?????,??,???,43 ,"1,917,112 ","212,798,850 ",111 
201412,?????,??,???,26 ,"288,769 ","16,832,678 ",58.3 
201412,?????,??,???,506 ,"15,305,993 ","1,780,521,828 ",116.3 
201412,?????,??,? ?,"1,335 ","2,353,679 ","177,886,337 ",75.6 
201412,?????,??,???,"6,669 ","17,612,874 ","2,385,408,788 ",135.4 
201412,?????,??,???,"48,741 ","12,395,445 ","1,593,391,017 ",128.5 
201412,?????,??,??,"62,283 ","50,436,969 ","6,222,405,159 ",123.4 
201412,?????,???,???,"3,812 ","598,309 ","60,304,665 ",100.8 
201412,?????,???,???,40 ,"655,678 ","82,283,150 ",125.5 
201412,?????,???,???,9 ,"40,536 ","1,820,157 ",44.9 
201412,?????,???,???,420 ,"1,124,889 ","157,846,472 ",140.3 
201412,?????,???,? ?,"1,193 ","1,998,851 ","152,534,192 ",76.3 
201412,?????,???,???,"10,172 ","23,689,199 ","3,264,809,913 ",137.8 
201412,?????,???,???,"55,472 ","20,465,886 ","2,660,921,933 ",130 
201412,?????,???,??,"71,118 ","48,573,348 ","6,380,520,482 ",131.4 
201412,?????,???,???,"4,438 ","667,872 ","67,555,484 ",101.2 
201412,?????,???,???,49 ,"1,630,992 ","185,955,366 ",114 
201412,?????,???,???,8 ,"7,936 ","385,801 ",48.6 
201412,?????,???,???,580 ,"6,016,378 ","763,736,945 ",126.9 
201412,?????,???,? ?,"1,387 ","2,164,567 ","165,195,998 ",76.3 
201412,?????,???,???,"10,786 ","32,025,946 ","4,478,095,822 ",139.8 
201412,?????,???,???,"55,358 ","23,035,676 ","3,000,231,026 ",130.2 
201412,?????,???,??,"72,606 ","65,549,367 ","8,661,156,442 ",132.1 
201412,?????,???,???,"4,481 ","514,643 ","51,431,308 ",99.9 
201412,?????,???,???,49 ,"2,700,670 ","286,310,447 ",106 
201412,?????,???,???,1 ,"1,547 ","65,420 ",42.3 
201412,?????,???,???,998 ,"9,671,070 ","1,352,271,471 ",139.8 
201412,?????,???,? ?,"1,178 ","2,072,573 ","154,974,398 ",74.8 
201412,?????,???,???,"5,912 ","11,105,653 ","1,551,318,296 ",139.7 
201412,?????,???,???,"46,289 ","14,005,246 ","1,745,272,841 ",124.6 
201412,?????,???,??,"58,908 ","40,071,402 ","5,141,644,181 ",128.3 
201412,?????,??,???,"1,816 ","438,517 ","44,604,022 ",101.7 
201412,?????,??,???,21 ,"304,209 ","38,864,668 ",127.8 
201412,?????,??,???,1 ,"4,456 ","188,425 ",42.3 
201412,?????,??,???,456 ,"1,012,460 ","134,754,053 ",133.1 
201412,?????,??,? ?,561 ,"1,250,238 ","95,695,091 ",76.5 
201412,?????,??,???,"9,084 ","27,752,352 ","3,944,702,244 ",142.1 
201412,?????,??,???,"24,822 ","5,070,500 ","634,398,116 ",125.1 
201412,?????,??,??,"36,761 ","35,832,732 ","4,893,206,619 ",136.6 
201412,?????,????,???,"4,789 ","1,873,119 ","202,591,516 ",108.2 
201412,?????,????,???,121 ,"3,432,270 ","410,810,737 ",119.7 
201412,?????,????,???,95 ,"211,192 ","10,211,635 ",48.4 
201412,?????,????,???,991 ,"22,128,264 ","2,703,664,714 ",122.2 
201412,?????,????,? ?,"1,121 ","3,311,149 ","255,768,053 ",77.2 
201412,?????,????,???,"13,629 ","71,951,449 ","9,856,884,773 ",137 
201412,?????,????,???,"71,099 ","52,469,428 ","6,901,842,951 ",131.5 
201412,?????,????,??,"91,845 ","155,376,871 ","20,341,774,379 ",130.9 
