???? ????? ??( 20220804 ?? ),,,,,,,
"?? : ????, ??? : ??(? / ? / ?)",,,,,,,
?? : 2014? 07 ? ~ 2014? 12?,,,,,,,
??,??,???,????,????(?),???(kWh),????(?),??????(?/kWh)
201412,????,???,??,"130,009 ","1,055,835,775 ","117,039,077,168 ",110.8 
201412,????,???,???,1 ,"1,544 ","283,908 ",183.9 
201412,????,???,??,1 ,"1,544 ","283,908 ",183.9 
201412,????,???,???,"8,523 ","849,515 ","84,119,951 ",99 
201412,????,???,???,53 ,"1,364,104 ","156,396,545 ",114.7 
201412,????,???,???,"13,325 ","8,841,101 ","438,447,901 ",49.6 
201412,????,???,???,882 ,"38,727,589 ","4,951,910,840 ",127.9 
201412,????,???,? ?,"5,348 ","12,430,847 ","945,299,806 ",76 
201412,????,???,???,"6,750 ","13,768,408 ","1,894,358,465 ",137.6 
201412,????,???,???,"34,747 ","9,061,993 ","1,171,227,686 ",129.2 
201412,????,???,??,"69,628 ","85,043,557 ","9,641,761,194 ",113.4 
201412,????,???,???,"21,160 ","2,675,079 ","287,193,678 ",107.4 
201412,????,???,???,255 ,"17,180,999 ","1,810,485,810 ",105.4 
201412,????,???,???,"13,215 ","13,112,386 ","619,789,949 ",47.3 
201412,????,???,???,"4,173 ","435,914,012 ","51,391,211,223 ",117.9 
201412,????,???,? ?,"16,585 ","32,386,731 ","2,450,235,200 ",75.7 
201412,????,???,???,"36,229 ","109,341,155 ","14,862,328,138 ",135.9 
201412,????,???,???,"156,491 ","64,069,653 ","7,908,868,011 ",123.4 
201412,????,???,??,"248,108 ","674,680,015 ","79,330,112,009 ",117.6 
201412,????,???,???,"5,110 ","529,495 ","47,922,096 ",90.5 
201412,????,???,???,29 ,"635,122 ","73,419,663 ",115.6 
201412,????,???,???,"9,572 ","4,107,531 ","213,762,170 ",52 
201412,????,???,???,574 ,"7,861,044 ","1,004,071,342 ",127.7 
201412,????,???,? ?,"2,340 ","4,972,580 ","379,136,284 ",76.2 
201412,????,???,???,"2,623 ","4,506,729 ","627,265,423 ",139.2 
201412,????,???,???,"15,538 ","3,346,616 ","434,619,877 ",129.9 
201412,????,???,??,"35,786 ","25,959,117 ","2,780,196,855 ",107.1 
201412,????,???,???,"6,601 ","655,156 ","58,348,432 ",89.1 
201412,????,???,???,46 ,"920,835 ","109,595,733 ",119 
201412,????,???,???,"9,356 ","8,132,129 ","422,661,211 ",52 
201412,????,???,???,735 ,"6,846,462 ","1,239,052,437 ",181 
201412,????,???,? ?,"5,398 ","13,410,846 ","1,020,697,531 ",76.1 
201412,????,???,???,"8,392 ","15,294,024 ","2,192,969,889 ",143.4 
201412,????,???,???,"26,791 ","6,371,844 ","812,903,889 ",127.6 
201412,????,???,??,"57,319 ","51,631,296 ","5,856,229,122 ",113.4 
201412,????,???,???,"9,367 ","1,021,565 ","97,193,858 ",95.1 
201412,????,???,???,70 ,"2,527,592 ","276,353,305 ",109.3 
201412,????,???,???,"10,551 ","11,586,012 ","550,607,261 ",47.5 
201412,????,???,???,894 ,"22,348,848 ","2,931,133,112 ",131.2 
201412,????,???,? ?,"5,203 ","11,654,655 ","860,174,056 ",73.8 
201412,????,???,???,"7,167 ","16,356,792 ","2,228,654,768 ",136.3 
201412,????,???,???,"36,876 ","10,277,520 ","1,295,596,977 ",126.1 
201412,????,???,??,"70,128 ","75,772,984 ","8,239,713,337 ",108.7 
